x,y
1205.92769,-9.01E-09
1205.97938,-9.02E-09
1206.03108,-9.03E-09
1206.08278,-9.04E-09
1206.13447,-9.05E-09
1206.18617,-9.05E-09
1206.23787,-9.06E-09
1206.28956,-9.07E-09
1206.34126,-9.08E-09
1206.39296,-9.09E-09
1206.44465,-9.10E-09
1206.49635,-9.10E-09
1206.54805,-9.11E-09
1206.59974,-9.12E-09
1206.65144,-9.12E-09
1206.70314,-9.12E-09
1206.75483,-9.12E-09
1206.80653,-9.12E-09
1206.85823,-9.12E-09
1206.90992,-9.12E-09
1206.96162,-9.11E-09
1207.01332,-9.11E-09
1207.06501,-9.10E-09
1207.11671,-9.09E-09
1207.16841,-9.08E-09
1207.2201,-9.07E-09
1207.2718,-9.06E-09
1207.3235,-9.05E-09
1207.37519,-9.04E-09
1207.42689,-9.03E-09
1207.47859,-9.02E-09
1207.53028,-9.01E-09
1207.58198,-9.00E-09
1207.63368,-8.99E-09
1207.68537,-8.98E-09
1207.73707,-8.98E-09
1207.78877,-8.97E-09
1207.84046,-8.97E-09
1207.89216,-8.96E-09
1207.94386,-8.96E-09
1207.99555,-8.96E-09
1208.04725,-8.96E-09
1208.09895,-8.97E-09
1208.15064,-8.97E-09
1208.20234,-8.98E-09
1208.25404,-8.98E-09
1208.30573,-8.99E-09
1208.35743,-9.00E-09
1208.40913,-9.01E-09
1208.46082,-9.02E-09
1208.51252,-9.02E-09
1208.56422,-9.03E-09
1208.61591,-9.04E-09
1208.66761,-9.05E-09
1208.71931,-9.05E-09
1208.771,-9.06E-09
1208.8227,-9.06E-09
1208.8744,-9.06E-09
1208.92609,-9.06E-09
1208.97779,-9.06E-09
1209.02949,-9.06E-09
1209.08118,-9.05E-09
1209.13288,-9.05E-09
1209.18458,-9.04E-09
1209.23627,-9.02E-09
1209.28797,-9.01E-09
1209.33967,-9.00E-09
1209.39136,-8.98E-09
1209.44306,-8.97E-09
1209.49476,-8.95E-09
1209.54645,-8.93E-09
1209.59815,-8.92E-09
1209.64985,-8.90E-09
1209.70154,-8.89E-09
1209.75324,-8.88E-09
1209.80494,-8.87E-09
1209.85663,-8.86E-09
1209.90833,-8.86E-09
1209.96003,-8.85E-09
1210.01172,-8.85E-09
1210.06342,-8.85E-09
1210.11512,-8.86E-09
1210.16681,-8.86E-09
1210.21851,-8.86E-09
1210.27021,-8.87E-09
1210.3219,-8.88E-09
1210.3736,-8.88E-09
1210.4253,-8.89E-09
1210.47699,-8.90E-09
1210.52869,-8.90E-09
1210.58039,-8.91E-09
1210.63208,-8.92E-09
1210.68378,-8.93E-09
1210.73548,-8.94E-09
1210.78717,-8.95E-09
1210.83887,-8.97E-09
1210.89057,-8.98E-09
1210.94226,-9.00E-09
1210.99396,-9.01E-09
1211.04566,-9.03E-09
1211.09735,-9.04E-09
1211.14905,-9.06E-09
1211.20075,-9.07E-09
1211.25244,-9.08E-09
1211.30414,-9.09E-09
1211.35584,-9.10E-09
1211.40753,-9.10E-09
1211.45923,-9.10E-09
1211.51093,-9.10E-09
1211.56262,-9.10E-09
1211.61432,-9.10E-09
1211.66602,-9.09E-09
1211.71771,-9.09E-09
1211.76941,-9.08E-09
1211.82111,-9.07E-09
1211.8728,-9.06E-09
1211.9245,-9.06E-09
1211.9762,-9.05E-09
1212.02789,-9.04E-09
1212.07959,-9.04E-09
1212.13129,-9.03E-09
1212.18298,-9.02E-09
1212.23468,-9.02E-09
1212.28638,-9.01E-09
1212.33807,-9.00E-09
1212.38977,-8.99E-09
1212.44147,-8.98E-09
1212.49316,-8.97E-09
1212.54486,-8.95E-09
1212.59656,-8.94E-09
1212.64825,-8.93E-09
1212.69995,-8.91E-09
1212.75164,-8.90E-09
1212.80334,-8.88E-09
1212.85504,-8.87E-09
1212.90673,-8.85E-09
1212.95843,-8.84E-09
1213.01013,-8.84E-09
1213.06182,-8.83E-09
1213.11352,-8.83E-09
1213.16522,-8.83E-09
1213.21691,-8.83E-09
1213.26861,-8.84E-09
1213.32031,-8.85E-09
1213.372,-8.86E-09
1213.4237,-8.88E-09
1213.4754,-8.89E-09
1213.52709,-8.91E-09
1213.57879,-8.92E-09
1213.63049,-8.94E-09
1213.68218,-8.95E-09
1213.73388,-8.97E-09
1213.78558,-8.98E-09
1213.83727,-8.99E-09
1213.88897,-9.00E-09
1213.94067,-9.01E-09
1213.99236,-9.01E-09
1214.04406,-9.02E-09
1214.09576,-9.02E-09
1214.14745,-9.03E-09
1214.19915,-9.03E-09
1214.25085,-9.03E-09
1214.30254,-9.03E-09
1214.35424,-9.03E-09
1214.40594,-9.03E-09
1214.45763,-9.02E-09
1214.50933,-9.02E-09
1214.56103,-9.01E-09
1214.61272,-9.01E-09
1214.66442,-9.00E-09
1214.71612,-8.99E-09
1214.76781,-8.98E-09
1214.81951,-8.97E-09
1214.87121,-8.96E-09
1214.9229,-8.95E-09
1214.9746,-8.94E-09
1215.0263,-8.94E-09
1215.07799,-8.93E-09
1215.12969,-8.92E-09
1215.18139,-8.92E-09
1215.23308,-8.91E-09
1215.28478,-8.91E-09
1215.33648,-8.91E-09
1215.38817,-8.90E-09
1215.43987,-8.90E-09
1215.49157,-8.90E-09
1215.54326,-8.90E-09
1215.59496,-8.90E-09
1215.64666,-8.90E-09
1215.69835,-8.90E-09
1215.75005,-8.90E-09
1215.80175,-8.90E-09
1215.85344,-8.89E-09
1215.90514,-8.89E-09
1215.95684,-8.89E-09
1216.00853,-8.88E-09
1216.06023,-8.88E-09
1216.11193,-8.87E-09
1216.16362,-8.87E-09
1216.21532,-8.86E-09
1216.26702,-8.86E-09
1216.31871,-8.85E-09
1216.37041,-8.85E-09
1216.42211,-8.84E-09
1216.4738,-8.84E-09
1216.5255,-8.84E-09
1216.5772,-8.83E-09
1216.62889,-8.83E-09
1216.68059,-8.83E-09
1216.73229,-8.82E-09
1216.78398,-8.82E-09
1216.83568,-8.82E-09
1216.88738,-8.81E-09
1216.93907,-8.81E-09
1216.99077,-8.81E-09
1217.04247,-8.81E-09
1217.09416,-8.81E-09
1217.14586,-8.81E-09
1217.19756,-8.81E-09
1217.24925,-8.81E-09
1217.30095,-8.80E-09
1217.35265,-8.80E-09
1217.40434,-8.81E-09
1217.45604,-8.81E-09
1217.50774,-8.81E-09
1217.55943,-8.81E-09
1217.61113,-8.81E-09
1217.66283,-8.81E-09
1217.71452,-8.81E-09
1217.76622,-8.81E-09
1217.81792,-8.81E-09
1217.86961,-8.81E-09
1217.92131,-8.81E-09
1217.97301,-8.82E-09
1218.0247,-8.82E-09
1218.0764,-8.82E-09
1218.1281,-8.83E-09
1218.17979,-8.83E-09
1218.23149,-8.84E-09
1218.28319,-8.85E-09
1218.33488,-8.85E-09
1218.38658,-8.86E-09
1218.43828,-8.87E-09
1218.48997,-8.87E-09
1218.54167,-8.88E-09
1218.59337,-8.88E-09
1218.64506,-8.89E-09
1218.69676,-8.89E-09
1218.74846,-8.90E-09
1218.80015,-8.90E-09
1218.85185,-8.90E-09
1218.90355,-8.90E-09
1218.95524,-8.90E-09
1219.00694,-8.90E-09
1219.05864,-8.90E-09
1219.11033,-8.90E-09
1219.16203,-8.90E-09
1219.21373,-8.90E-09
1219.26542,-8.90E-09
1219.31712,-8.90E-09
1219.36882,-8.90E-09
1219.42051,-8.89E-09
1219.47221,-8.89E-09
1219.52391,-8.89E-09
1219.5756,-8.89E-09
1219.6273,-8.89E-09
1219.679,-8.89E-09
1219.73069,-8.89E-09
1219.78239,-8.89E-09
1219.83409,-8.89E-09
1219.88578,-8.89E-09
1219.93748,-8.88E-09
1219.98918,-8.88E-09
1220.04087,-8.88E-09
1220.09257,-8.88E-09
1220.14427,-8.87E-09
1220.19596,-8.87E-09
1220.24766,-8.87E-09
1220.29936,-8.86E-09
1220.35105,-8.86E-09
1220.40275,-8.86E-09
1220.45445,-8.86E-09
1220.50614,-8.86E-09
1220.55784,-8.86E-09
1220.60954,-8.86E-09
1220.66123,-8.86E-09
1220.71293,-8.86E-09
1220.76463,-8.87E-09
1220.81632,-8.87E-09
1220.86802,-8.87E-09
1220.91972,-8.87E-09
1220.97141,-8.88E-09
1221.02311,-8.88E-09
1221.07481,-8.88E-09
1221.1265,-8.87E-09
1221.1782,-8.87E-09
1221.2299,-8.87E-09
1221.28159,-8.86E-09
1221.33329,-8.86E-09
1221.38499,-8.85E-09
1221.43668,-8.85E-09
1221.48838,-8.84E-09
1221.54007,-8.84E-09
1221.59177,-8.84E-09
1221.64347,-8.84E-09
1221.69516,-8.84E-09
1221.74686,-8.84E-09
1221.79856,-8.84E-09
1221.85025,-8.84E-09
1221.90195,-8.85E-09
1221.95365,-8.85E-09
1222.00534,-8.85E-09
1222.05704,-8.86E-09
1222.10874,-8.86E-09
1222.16043,-8.87E-09
1222.21213,-8.87E-09
1222.26383,-8.87E-09
1222.31552,-8.87E-09
1222.36722,-8.87E-09
1222.41892,-8.87E-09
1222.47061,-8.87E-09
1222.52231,-8.87E-09
1222.57401,-8.87E-09
1222.6257,-8.87E-09
1222.6774,-8.86E-09
1222.7291,-8.86E-09
1222.78079,-8.86E-09
1222.83249,-8.85E-09
1222.88419,-8.85E-09
1222.93588,-8.84E-09
1222.98758,-8.84E-09
1223.03928,-8.84E-09
1223.09097,-8.83E-09
1223.14267,-8.83E-09
1223.19437,-8.82E-09
1223.24606,-8.82E-09
1223.29776,-8.81E-09
1223.34946,-8.80E-09
1223.40115,-8.80E-09
1223.45285,-8.79E-09
1223.50455,-8.79E-09
1223.55624,-8.78E-09
1223.60794,-8.78E-09
1223.65964,-8.77E-09
1223.71133,-8.77E-09
1223.76303,-8.77E-09
1223.81473,-8.76E-09
1223.86642,-8.76E-09
1223.91812,-8.76E-09
1223.96982,-8.76E-09
1224.02151,-8.76E-09
1224.07321,-8.76E-09
1224.12491,-8.76E-09
1224.1766,-8.76E-09
1224.2283,-8.76E-09
1224.28,-8.76E-09
1224.33169,-8.76E-09
1224.38339,-8.76E-09
1224.43509,-8.77E-09
1224.48678,-8.77E-09
1224.53848,-8.77E-09
1224.59018,-8.77E-09
1224.64187,-8.77E-09
1224.69357,-8.77E-09
1224.74527,-8.77E-09
1224.79696,-8.77E-09
1224.84866,-8.77E-09
1224.90036,-8.77E-09
1224.95205,-8.77E-09
1225.00375,-8.77E-09
1225.05545,-8.77E-09
1225.10714,-8.77E-09
1225.15884,-8.77E-09
1225.21054,-8.77E-09
1225.26223,-8.77E-09
1225.31393,-8.77E-09
1225.36563,-8.76E-09
1225.41732,-8.76E-09
1225.46902,-8.76E-09
1225.52072,-8.75E-09
1225.57241,-8.75E-09
1225.62411,-8.75E-09
1225.67581,-8.74E-09
1225.7275,-8.74E-09
1225.7792,-8.74E-09
1225.8309,-8.75E-09
1225.88259,-8.75E-09
1225.93429,-8.75E-09
1225.98599,-8.76E-09
1226.03768,-8.77E-09
1226.08938,-8.78E-09
1226.14108,-8.79E-09
1226.19277,-8.80E-09
1226.24447,-8.81E-09
1226.29617,-8.82E-09
1226.34786,-8.84E-09
1226.39956,-8.85E-09
1226.45126,-8.86E-09
1226.50295,-8.87E-09
1226.55465,-8.87E-09
1226.60635,-8.88E-09
1226.65804,-8.89E-09
1226.70974,-8.89E-09
1226.76144,-8.90E-09
1226.81313,-8.90E-09
1226.86483,-8.90E-09
1226.91653,-8.90E-09
1226.96822,-8.90E-09
1227.01992,-8.90E-09
1227.07162,-8.89E-09
1227.12331,-8.89E-09
1227.17501,-8.88E-09
1227.22671,-8.87E-09
1227.2784,-8.86E-09
1227.3301,-8.86E-09
1227.3818,-8.85E-09
1227.43349,-8.84E-09
1227.48519,-8.83E-09
1227.53689,-8.83E-09
1227.58858,-8.82E-09
1227.64028,-8.82E-09
1227.69198,-8.81E-09
1227.74367,-8.81E-09
1227.79537,-8.81E-09
1227.84707,-8.81E-09
1227.89876,-8.81E-09
1227.95046,-8.81E-09
1228.00216,-8.81E-09
1228.05385,-8.81E-09
1228.10555,-8.81E-09
1228.15725,-8.81E-09
1228.20894,-8.81E-09
1228.26064,-8.81E-09
1228.31234,-8.81E-09
1228.36403,-8.81E-09
1228.41573,-8.80E-09
1228.46743,-8.80E-09
1228.51912,-8.79E-09
1228.57082,-8.79E-09
1228.62252,-8.78E-09
1228.67421,-8.78E-09
1228.72591,-8.78E-09
1228.77761,-8.78E-09
1228.8293,-8.77E-09
1228.881,-8.77E-09
1228.9327,-8.78E-09
1228.98439,-8.78E-09
1229.03609,-8.78E-09
1229.08779,-8.79E-09
1229.13948,-8.79E-09
1229.19118,-8.79E-09
1229.24288,-8.80E-09
1229.29457,-8.80E-09
1229.34627,-8.81E-09
1229.39797,-8.81E-09
1229.44966,-8.81E-09
1229.50136,-8.81E-09
1229.55306,-8.81E-09
1229.60475,-8.80E-09
1229.65645,-8.80E-09
1229.70815,-8.79E-09
1229.75984,-8.79E-09
1229.81154,-8.78E-09
1229.86324,-8.77E-09
1229.91493,-8.76E-09
1229.96663,-8.75E-09
1230.01833,-8.75E-09
1230.07002,-8.74E-09
1230.12172,-8.73E-09
1230.17342,-8.72E-09
1230.22511,-8.72E-09
1230.27681,-8.71E-09
1230.32851,-8.71E-09
1230.3802,-8.70E-09
1230.4319,-8.70E-09
1230.48359,-8.70E-09
1230.53529,-8.70E-09
1230.58699,-8.70E-09
1230.63868,-8.70E-09
1230.69038,-8.70E-09
1230.74208,-8.70E-09
1230.79377,-8.70E-09
1230.84547,-8.70E-09
1230.89717,-8.70E-09
1230.94886,-8.70E-09
1231.00056,-8.70E-09
1231.05226,-8.70E-09
1231.10395,-8.69E-09
1231.15565,-8.69E-09
1231.20735,-8.69E-09
1231.25904,-8.69E-09
1231.31074,-8.69E-09
1231.36244,-8.69E-09
1231.41413,-8.68E-09
1231.46583,-8.69E-09
1231.51753,-8.69E-09
1231.56922,-8.69E-09
1231.62092,-8.69E-09
1231.67262,-8.69E-09
1231.72431,-8.70E-09
1231.77601,-8.70E-09
1231.82771,-8.71E-09
1231.8794,-8.71E-09
1231.9311,-8.72E-09
1231.9828,-8.73E-09
1232.03449,-8.73E-09
1232.08619,-8.74E-09
1232.13789,-8.75E-09
1232.18958,-8.75E-09
1232.24128,-8.76E-09
1232.29298,-8.76E-09
1232.34467,-8.77E-09
1232.39637,-8.77E-09
1232.44807,-8.77E-09
1232.49976,-8.78E-09
1232.55146,-8.78E-09
1232.60316,-8.78E-09
1232.65485,-8.78E-09
1232.70655,-8.78E-09
1232.75825,-8.77E-09
1232.80994,-8.77E-09
1232.86164,-8.77E-09
1232.91334,-8.77E-09
1232.96503,-8.77E-09
1233.01673,-8.77E-09
1233.06843,-8.76E-09
1233.12012,-8.76E-09
1233.17182,-8.76E-09
1233.22352,-8.76E-09
1233.27521,-8.76E-09
1233.32691,-8.77E-09
1233.37861,-8.77E-09
1233.4303,-8.77E-09
1233.482,-8.77E-09
1233.5337,-8.78E-09
1233.58539,-8.78E-09
1233.63709,-8.78E-09
1233.68879,-8.79E-09
1233.74048,-8.79E-09
1233.79218,-8.79E-09
1233.84388,-8.79E-09
1233.89557,-8.78E-09
1233.94727,-8.78E-09
1233.99897,-8.77E-09
1234.05066,-8.77E-09
1234.10236,-8.76E-09
1234.15406,-8.75E-09
1234.20575,-8.73E-09
1234.25745,-8.72E-09
1234.30915,-8.71E-09
1234.36084,-8.69E-09
1234.41254,-8.68E-09
1234.46424,-8.67E-09
1234.51593,-8.65E-09
1234.56763,-8.64E-09
1234.61933,-8.63E-09
1234.67102,-8.62E-09
1234.72272,-8.61E-09
1234.77442,-8.60E-09
1234.82611,-8.60E-09
1234.87781,-8.60E-09
1234.92951,-8.59E-09
1234.9812,-8.59E-09
1235.0329,-8.60E-09
1235.0846,-8.60E-09
1235.13629,-8.61E-09
1235.18799,-8.61E-09
1235.23969,-8.62E-09
1235.29138,-8.63E-09
1235.34308,-8.64E-09
1235.39478,-8.65E-09
1235.44647,-8.66E-09
1235.49817,-8.67E-09
1235.54987,-8.67E-09
1235.60156,-8.68E-09
1235.65326,-8.69E-09
1235.70496,-8.70E-09
1235.75665,-8.70E-09
1235.80835,-8.70E-09
1235.86005,-8.70E-09
1235.91174,-8.70E-09
1235.96344,-8.70E-09
1236.01514,-8.70E-09
1236.06683,-8.69E-09
1236.11853,-8.69E-09
1236.17023,-8.68E-09
1236.22192,-8.68E-09
1236.27362,-8.67E-09
1236.32532,-8.67E-09
1236.37701,-8.66E-09
1236.42871,-8.66E-09
1236.48041,-8.66E-09
1236.5321,-8.65E-09
1236.5838,-8.65E-09
1236.6355,-8.65E-09
1236.68719,-8.65E-09
1236.73889,-8.65E-09
1236.79059,-8.65E-09
1236.84228,-8.66E-09
1236.89398,-8.66E-09
1236.94568,-8.67E-09
1236.99737,-8.67E-09
1237.04907,-8.68E-09
1237.10077,-8.68E-09
1237.15246,-8.69E-09
1237.20416,-8.70E-09
1237.25586,-8.71E-09
1237.30755,-8.72E-09
1237.35925,-8.72E-09
1237.41095,-8.73E-09
1237.46264,-8.74E-09
1237.51434,-8.74E-09
1237.56604,-8.74E-09
1237.61773,-8.75E-09
1237.66943,-8.75E-09
1237.72113,-8.75E-09
1237.77282,-8.75E-09
1237.82452,-8.74E-09
1237.87622,-8.74E-09
1237.92791,-8.74E-09
1237.97961,-8.73E-09
1238.03131,-8.72E-09
1238.083,-8.72E-09
1238.1347,-8.71E-09
1238.1864,-8.70E-09
1238.23809,-8.69E-09
1238.28979,-8.69E-09
1238.34149,-8.68E-09
1238.39318,-8.67E-09
1238.44488,-8.67E-09
1238.49658,-8.66E-09
1238.54827,-8.66E-09
1238.59997,-8.65E-09
1238.65167,-8.65E-09
1238.70336,-8.65E-09
1238.75506,-8.65E-09
1238.80676,-8.65E-09
1238.85845,-8.65E-09
1238.91015,-8.66E-09
1238.96185,-8.66E-09
1239.01354,-8.67E-09
1239.06524,-8.67E-09
1239.11694,-8.68E-09
1239.16863,-8.69E-09
1239.22033,-8.69E-09
1239.27202,-8.70E-09
1239.32372,-8.71E-09
1239.37542,-8.71E-09
1239.42711,-8.72E-09
1239.47881,-8.72E-09
1239.53051,-8.73E-09
1239.5822,-8.73E-09
1239.6339,-8.74E-09
1239.6856,-8.74E-09
1239.73729,-8.74E-09
1239.78899,-8.74E-09
1239.84069,-8.74E-09
1239.89238,-8.73E-09
1239.94408,-8.73E-09
1239.99578,-8.72E-09
1240.04747,-8.72E-09
1240.09917,-8.71E-09
1240.15087,-8.70E-09
1240.20256,-8.69E-09
1240.25426,-8.69E-09
1240.30596,-8.68E-09
1240.35765,-8.67E-09
1240.40935,-8.67E-09
1240.46105,-8.66E-09
1240.51274,-8.66E-09
1240.56444,-8.66E-09
1240.61614,-8.66E-09
1240.66783,-8.67E-09
1240.71953,-8.68E-09
1240.77123,-8.68E-09
1240.82292,-8.69E-09
1240.87462,-8.70E-09
1240.92632,-8.71E-09
1240.97801,-8.72E-09
1241.02971,-8.73E-09
1241.08141,-8.74E-09
1241.1331,-8.74E-09
1241.1848,-8.75E-09
1241.2365,-8.75E-09
1241.28819,-8.75E-09
1241.33989,-8.75E-09
1241.39159,-8.74E-09
1241.44328,-8.73E-09
1241.49498,-8.72E-09
1241.54668,-8.71E-09
1241.59837,-8.70E-09
1241.65007,-8.68E-09
1241.70177,-8.66E-09
1241.75346,-8.65E-09
1241.80516,-8.63E-09
1241.85686,-8.61E-09
1241.90855,-8.60E-09
1241.96025,-8.58E-09
1242.01195,-8.57E-09
1242.06364,-8.56E-09
1242.11534,-8.56E-09
1242.16704,-8.55E-09
1242.21873,-8.55E-09
1242.27043,-8.55E-09
1242.32213,-8.55E-09
1242.37382,-8.56E-09
1242.42552,-8.56E-09
1242.47722,-8.57E-09
1242.52891,-8.57E-09
1242.58061,-8.58E-09
1242.63231,-8.59E-09
1242.684,-8.59E-09
1242.7357,-8.59E-09
1242.7874,-8.60E-09
1242.83909,-8.60E-09
1242.89079,-8.60E-09
1242.94249,-8.60E-09
1242.99418,-8.60E-09
1243.04588,-8.60E-09
1243.09758,-8.59E-09
1243.14927,-8.59E-09
1243.20097,-8.59E-09
1243.25267,-8.59E-09
1243.30436,-8.58E-09
1243.35606,-8.58E-09
1243.40776,-8.58E-09
1243.45945,-8.58E-09
1243.51115,-8.57E-09
1243.56285,-8.57E-09
1243.61454,-8.57E-09
1243.66624,-8.57E-09
1243.71794,-8.57E-09
1243.76963,-8.58E-09
1243.82133,-8.58E-09
1243.87303,-8.58E-09
1243.92472,-8.58E-09
1243.97642,-8.58E-09
1244.02812,-8.58E-09
1244.07981,-8.59E-09
1244.13151,-8.59E-09
1244.18321,-8.59E-09
1244.2349,-8.59E-09
1244.2866,-8.59E-09
1244.3383,-8.58E-09
1244.38999,-8.58E-09
1244.44169,-8.58E-09
1244.49339,-8.58E-09
1244.54508,-8.58E-09
1244.59678,-8.58E-09
1244.64848,-8.58E-09
1244.70017,-8.58E-09
1244.75187,-8.58E-09
1244.80357,-8.58E-09
1244.85526,-8.58E-09
1244.90696,-8.58E-09
1244.95866,-8.58E-09
1245.01035,-8.59E-09
1245.06205,-8.59E-09
1245.11375,-8.59E-09
1245.16544,-8.59E-09
1245.21714,-8.60E-09
1245.26884,-8.60E-09
1245.32053,-8.60E-09
1245.37223,-8.60E-09
1245.42393,-8.60E-09
1245.47562,-8.60E-09
1245.52732,-8.59E-09
1245.57902,-8.59E-09
1245.63071,-8.58E-09
1245.68241,-8.57E-09
1245.73411,-8.57E-09
1245.7858,-8.56E-09
1245.8375,-8.54E-09
1245.8892,-8.53E-09
1245.94089,-8.52E-09
1245.99259,-8.51E-09
1246.04429,-8.50E-09
1246.09598,-8.49E-09
1246.14768,-8.47E-09
1246.19938,-8.46E-09
1246.25107,-8.45E-09
1246.30277,-8.45E-09
1246.35447,-8.44E-09
1246.40616,-8.43E-09
1246.45786,-8.43E-09
1246.50956,-8.43E-09
1246.56125,-8.43E-09
1246.61295,-8.43E-09
1246.66465,-8.43E-09
1246.71634,-8.44E-09
1246.76804,-8.44E-09
1246.81974,-8.45E-09
1246.87143,-8.46E-09
1246.92313,-8.46E-09
1246.97483,-8.47E-09
1247.02652,-8.47E-09
1247.07822,-8.48E-09
1247.12992,-8.48E-09
1247.18161,-8.48E-09
1247.23331,-8.49E-09
1247.28501,-8.49E-09
1247.3367,-8.49E-09
1247.3884,-8.49E-09
1247.4401,-8.49E-09
1247.49179,-8.49E-09
1247.54349,-8.49E-09
1247.59519,-8.49E-09
1247.64688,-8.49E-09
1247.69858,-8.50E-09
1247.75028,-8.50E-09
1247.80197,-8.51E-09
1247.85367,-8.51E-09
1247.90537,-8.52E-09
1247.95706,-8.53E-09
1248.00876,-8.53E-09
1248.06045,-8.54E-09
1248.11215,-8.55E-09
1248.16385,-8.56E-09
1248.21554,-8.57E-09
1248.26724,-8.57E-09
1248.31894,-8.58E-09
1248.37063,-8.58E-09
1248.42233,-8.58E-09
1248.47403,-8.58E-09
1248.52572,-8.58E-09
1248.57742,-8.57E-09
1248.62912,-8.57E-09
1248.68081,-8.56E-09
1248.73251,-8.55E-09
1248.78421,-8.54E-09
1248.8359,-8.52E-09
1248.8876,-8.51E-09
1248.9393,-8.50E-09
1248.99099,-8.49E-09
1249.04269,-8.48E-09
1249.09439,-8.47E-09
1249.14608,-8.46E-09
1249.19778,-8.45E-09
1249.24948,-8.45E-09
1249.30117,-8.45E-09
1249.35287,-8.45E-09
1249.40457,-8.45E-09
1249.45626,-8.46E-09
1249.50796,-8.46E-09
1249.55966,-8.47E-09
1249.61135,-8.49E-09
1249.66305,-8.50E-09
1249.71475,-8.51E-09
1249.76644,-8.53E-09
1249.81814,-8.55E-09
1249.86984,-8.56E-09
1249.92153,-8.58E-09
1249.97323,-8.60E-09
1250.02493,-8.61E-09
1250.07662,-8.63E-09
1250.12832,-8.64E-09
1250.18002,-8.65E-09
1250.23171,-8.66E-09
1250.28341,-8.67E-09
1250.33511,-8.68E-09
1250.3868,-8.68E-09
1250.4385,-8.68E-09
1250.4902,-8.67E-09
1250.54189,-8.67E-09
1250.59359,-8.66E-09
1250.64529,-8.65E-09
1250.69698,-8.64E-09
1250.74868,-8.63E-09
1250.80038,-8.62E-09
1250.85207,-8.61E-09
1250.90377,-8.60E-09
1250.95547,-8.58E-09
1251.00716,-8.57E-09
1251.05886,-8.56E-09
1251.11056,-8.56E-09
1251.16225,-8.55E-09
1251.21395,-8.54E-09
1251.26565,-8.54E-09
1251.31734,-8.54E-09
1251.36904,-8.54E-09
1251.42074,-8.54E-09
1251.47243,-8.54E-09
1251.52413,-8.55E-09
1251.57583,-8.56E-09
1251.62752,-8.56E-09
1251.67922,-8.57E-09
1251.73092,-8.58E-09
1251.78261,-8.59E-09
1251.83431,-8.60E-09
1251.88601,-8.61E-09
1251.9377,-8.62E-09
1251.9894,-8.63E-09
1252.0411,-8.64E-09
1252.09279,-8.64E-09
1252.14449,-8.65E-09
1252.19619,-8.66E-09
1252.24788,-8.66E-09
1252.29958,-8.66E-09
1252.35128,-8.66E-09
1252.40297,-8.67E-09
1252.45467,-8.67E-09
1252.50637,-8.67E-09
1252.55806,-8.67E-09
1252.60976,-8.67E-09
1252.66146,-8.67E-09
1252.71315,-8.67E-09
1252.76485,-8.67E-09
1252.81655,-8.66E-09
1252.86824,-8.66E-09
1252.91994,-8.66E-09
1252.97164,-8.66E-09
1253.02333,-8.66E-09
1253.07503,-8.66E-09
1253.12673,-8.66E-09
1253.17842,-8.66E-09
1253.23012,-8.66E-09
1253.28182,-8.66E-09
1253.33351,-8.66E-09
1253.38521,-8.66E-09
1253.43691,-8.67E-09
1253.4886,-8.67E-09
1253.5403,-8.68E-09
1253.592,-8.68E-09
1253.64369,-8.69E-09
1253.69539,-8.69E-09
1253.74709,-8.70E-09
1253.79878,-8.71E-09
1253.85048,-8.71E-09
1253.90218,-8.72E-09
1253.95387,-8.73E-09
1254.00557,-8.73E-09
1254.05727,-8.73E-09
1254.10896,-8.73E-09
1254.16066,-8.73E-09
1254.21236,-8.73E-09
1254.26405,-8.73E-09
1254.31575,-8.72E-09
1254.36745,-8.72E-09
1254.41914,-8.71E-09
1254.47084,-8.70E-09
1254.52254,-8.69E-09
1254.57423,-8.68E-09
1254.62593,-8.67E-09
1254.67763,-8.65E-09
1254.72932,-8.64E-09
1254.78102,-8.63E-09
1254.83272,-8.61E-09
1254.88441,-8.60E-09
1254.93611,-8.58E-09
1254.98781,-8.57E-09
1255.0395,-8.55E-09
1255.0912,-8.54E-09
1255.1429,-8.53E-09
1255.19459,-8.52E-09
1255.24629,-8.51E-09
1255.29799,-8.50E-09
1255.34968,-8.49E-09
1255.40138,-8.48E-09
1255.45308,-8.47E-09
1255.50477,-8.46E-09
1255.55647,-8.46E-09
1255.60817,-8.45E-09
1255.65986,-8.44E-09
1255.71156,-8.44E-09
1255.76326,-8.44E-09
1255.81495,-8.43E-09
1255.86665,-8.43E-09
1255.91835,-8.43E-09
1255.97004,-8.42E-09
1256.02174,-8.42E-09
1256.07344,-8.42E-09
1256.12513,-8.42E-09
1256.17683,-8.42E-09
1256.22853,-8.43E-09
1256.28022,-8.43E-09
1256.33192,-8.43E-09
1256.38362,-8.43E-09
1256.43531,-8.44E-09
1256.48701,-8.44E-09
1256.53871,-8.45E-09
1256.5904,-8.45E-09
1256.6421,-8.46E-09
1256.6938,-8.47E-09
1256.74549,-8.47E-09
1256.79719,-8.48E-09
1256.84888,-8.48E-09
1256.90058,-8.49E-09
1256.95228,-8.49E-09
1257.00397,-8.50E-09
1257.05567,-8.50E-09
1257.10737,-8.50E-09
1257.15906,-8.50E-09
1257.21076,-8.50E-09
1257.26246,-8.50E-09
1257.31415,-8.50E-09
1257.36585,-8.50E-09
1257.41755,-8.50E-09
1257.46924,-8.49E-09
1257.52094,-8.49E-09
1257.57264,-8.48E-09
